1997, 87, 302
1997, 158, 63
1997, 284, -206
1801, 387, -298
1267, 398, -58
654, 267, 539
654, 267, 539
189, -298, 628
-150, -11, 645
-436, 421, 728
-477, 528, 759
-,-,-
251, -119, 152
153, -93, 178
67, -136, 156
145, -93, 146
145, -93, 146
497, -68, 203
1121, 22, 159
1615, 81, 312
1919, 162, 654
1997, 224, 651
1997, 399, 528
1997, 399, 528
1943, 478, 480
1725, 405, 550
1526, 291, 583
1395, 233, 442
1338, 159, 317
1336, 133, 249
1538, 126, 94
1538, 126, 94
1885, 206, -185
1997, 304, -493
1997, 498, -584
1997, 437, -402
1981, -219, -209
1436, -442, 245
686, 1, 561
-212, 570, 892
-725, 458, 1040
-725, 458, 1040
-865, 48, 1005
-944, 253, 1572
-709, 190, 1288
-252, -142, 878
169, -301, 534
486, -163, 261
776, -40, 23
962, 41, -86
962, 41, -86
1053, 96, -149
1047, 94, -38
1013, 64, 158
949, 27, 302
-,-,-
437, -128, 122
358, -113, 134
404, -114, 204
404, -114, 204
621, -40, 205
913, 2, -42
1300, 291, 101
1486, 343, 351
1654, 210, 679
1751, 224, 769
1751, 224, 769
1823, 376, 599
1753, 405, 512
1572, 240, 647
1399, 97, 715
1251, 157, 549
1108, 249, 395
992, 224, 393
992, 224, 393
955, 194, 379
996, 220, 278
1153, 313, 114
1390, 377, -45
1732, 412, -289
1994, 494, -623
1994, 494, -623
1997, 652, -826
1987, 747, -463
1640, 610, 133
1137, 121, 251
494, -72, 676
-145, -1, 1345
-388, 189, 1064
-409, 265, 821
-391, 21, 1170
-391, 21, 1170
-239, -363, 1122
-27, -293, 721
208, -63, 467
474, 45, 192
726, 91, -5
888, 137, -2
888, 137, -2
963, 149, 34
1006, 142, 114
989, 161, 214
967, 129, 321
967, 129, 321
-,-,-
673, -105, -46
667, -119, -54
621, -129, -12
612, -114, 47
806, 26, 73
806, 26, 73
1017, 195, 136
1284, 250, 460
1444, 211, 773
1643, 324, 748
1778, 348, 628
1778, 348, 628
1779, 177, 815
1747, -16, 907
1677, 40, 659
1536, 169, 277
1356, 203, 123
1223, 137, 62
1223, 137, 62
1175, 169, 65
1229, 169, 59
1391, 210, 31
1648, 244, -144
1919, 241, -448
1997, 291, -691
1996, 390, -488
1813, 228, 159
1813, 228, 159
1354, 10, 603
836, -110, 422
353, 82, 401
-121, 250, 838
-361, 223, 1211
-353, 262, 822
-353, 262, 822
-325, 410, 628
-335, 428, 822
-252, 147, 821
-90, -49, 803
144, -23, 665
447, 36, 392
447, 36, 392
751, 11, 180
975, -38, 80
1083, 7, 45
1083, 7, 45
1077, 77, 71
1070, 125, 146
1021, 182, 283
-,-,-
637, -416, -286
422, -373, -137
374, -411, -32
374, -411, -32
423, -358, 106
578, -37, 278
835, 205, 444
1158, 420, 615
1606, 377, 492
1869, 543, 542
1992, 496, 518
1992, 496, 518
1997, 258, 493
1934, 128, 607
1759, -7, 591
1535, 43, 414
1318, 146, 179
1122, 232, 129
1122, 232, 129
1015, 246, 108
981, 282, 143
1068, 327, 107
1272, 363, -2
1518, 373, -187
1773, 406, -332
1929, 382, -428
1946, 353, -318
1946, 353, -318
1772, 298, -13
1391, 164, 397
862, 19, 592
346, -122, 696
-106, 175, 984
-356, 617, 965
-359, 487, 734
-359, 487, 734
-294, 237, 794
-260, 225, 1113
-116, 148, 879
167, -96, 449
419, -113, 494
610, -33, 435
769, -1, 259
769, -1, 259
908, -15, 163
984, 41, 143
1018, 91, 121
995, 157, 179
995, 157, 179
958, 169, 248
-,-,-
92, -132, -225
37, -116, -382
6, -91, -104
429, 144, 231
429, 144, 231
1103, 195, 410
1948, -46, 995
1997, -55, 1361
1997, 203, 1368
1989, 430, 1112
1763, 474, 1054
1566, 344, 840
1403, 331, 379
1403, 331, 379
1243, 374, 94
1087, 372, -9
1019, 390, -12
1023, 379, 97
1091, 316, 158
1270, 342, 105
1270, 342, 105
1591, 405, -61
1911, 528, -278
1997, 624, -467
1957, 585, -254
1725, 500, 206
1347, 162, 272
864, 61, 274
421, 273, 763
421, 273, 763
236, 299, 647
-27, 261, 583
-288, 184, 1052
-318, 38, 865
-183, 49, 615
-183, 49, 615
-29, 73, 503
177, -129, 447
400, -284, 330
602, -140, 228
803, -20, 80
803, -20, 80
922, 9, 12
985, 12, 101
1002, 22, 196
1002, 22, 196
1016, 60, 295
-,-,-
558, -414, -93
436, -460, -318
425, -474, -336
425, -474, -336
438, -407, -165
562, -269, -178
736, 87, -19
1062, 456, 67
1450, 527, 281
1632, 378, 737
1813, 84, 1189
1852, 23, 1211
1852, 23, 1211
1818, 86, 966
1684, 186, 726
1504, 206, 502
1318, 147, 317
1155, 116, 198
1037, 196, 189
1012, 216, 170
1012, 216, 170
1082, 214, 126
1283, 196, -11
1635, 117, -298
1960, 118, -645
1997, 136, -984
1874, 217, -887
1416, 309, -394
991, 150, 56
991, 150, 56
439, -20, 534
21, 32, 882
-273, 259, 1254
-325, 237, 1368
-329, 249, 1300
-242, 92, 1199
-242, 92, 1199
-53, 25, 930
214, 42, 651
506, 23, 375
717, 28, 204
717, 28, 204
886, 10, 104
995, -4, 51
1031, 41, 119
-,-,-
315, -31, -207
236, -60, -69
349, -131, 3
555, -158, 7
555, -158, 7
905, -6, 86
1234, 253, 206
1553, 216, 272
1798, 111, 502
1955, 166, 663
1955, 166, 630
1988, 176, 630
1941, 146, 451
1745, 210, 393
1491, 239, 252
1252, 279, 94
1085, 263, -50
973, 278, -76
973, 278, -76
915, 286, -7
918, 283, 84
1012, 275, 103
1203, 343, 22
1503, 379, -239
1503, 379, -239
1845, 477, -472
1997, 552, -742
1997, 556, -907
1837, 636, -539
1389, 654, -77
948, 669, 260
397, 216, 487
37, -246, 743
37, -246, 743
-235, 218, 1193
-,-,-
491, -307, -26
507, -330, -133
507, -330, -133
549, -282, -57
742, -223, 146
1143, -5, 249
1347, 308, 168
1297, 545, 239
1280, 707, 544
1479, 604, 631
1634, 492, 581
1634, 492, 581
1679, 454, 505
1712, 510, 434
1663, 483, 374
1545, 488, 281
1401, 471, 97
1281, 467, -16
1167, 501, 55
1167, 501, 55
1165, 498, 101
1316, 458, -98
1553, 599, -295
1807, 836, -324
1995, 967, -372
1997, 573, -480
1745, 409, -259
1267, 635, 85
1267, 635, 85
-,-,-
680, -118, -312
585, -120, -275
591, -13, -72
765, -161, -193
869, -91, -35
985, 28, 236
985, 28, 236
1073, 134, 507
1163, 269, 594
1332, 305, 455
1528, 465, 345
1656, 472, 364
1651, 370, 557
1651, 370, 557
1627, 276, 571
1549, 305, 434
1441, 390, 295
1320, 473, 216
1186, 400, 184
1098, 295, 223
1075, 228, 238
1075, 228, 238
1135, 271, 200
1324, 261, 64
1595, 254, -192
1863, 303, -515
1995, 396, -766
1911, 467, -851
1597, 536, -607
1211, 502, -160
799, 65, 275
799, 65, 275
452, -121, 518
113, -5, 959
-146, 192, 1240
-165, 142, 1172
-40, -43, 873
110, 65, 866
110, 65, 866
-,-,-
485, -170, -69
403, -143, -130
371, -38, -98
386, 46, -159
386, 46, -159
471, 82, -135
751, 120, -32
982, 126, 128
1082, 122, 404
1214, -163, 618
1410, -110, 818
1410, -110, 818
1555, 14, 841
1648, 86, 811
1696, 68, 756
1692, 126, 702
1657, 146, 507
1557, 185, 325
1442, 203, 195
1442, 203, 195
1346, 205, 118
1325, 158, 47
1407, 203, 32
1623, 264, -107
1874, 241, -347
1965, 277, -531
1945, 326, -442
1744, 356, -82
1744, 356, -82
1267, 328, 264
713, 341, 526
304, 283, 499
0, 407, 760
-176, 287, 1027
-283, 43, 1163
-283, 43, 1163
-214, -174, 947
-126, -74, 947
-5, -45, 804
143, -19, 637
384, -50, 432
605, -65, 211
-,-,-
531, -66, -25
459, -94, -24
438, -135, -32
377, -91, 157
456, -15, 306
456, -15, 306
707, -34, 255
995, 2, 181
1261, 158, 284
1455, 184, 394
1578, 96, 555
1578, 96, 555
1696, 7, 621
1765, -20, 589
1771, 20, 479
1712, 58, 472
1712, 58, 472
1569, 73, 539
1426, 119, 551
1304, 146, 439
1200, 198, 315
1140, 234, 213
1183, 286, 174
1375, 294, 50
1375, 294, 50
1611, 311, -258
1894, 382, -625
1997, 406, -844
1996, 348, -734
1725, 352, -358
1162, 343, 27
-,-,-
476, -56, 34
476, -56, 34
418, -5, 96
482, -36, 129
635, -43, 128
871, 56, 79
